id,section_id,days,times,locations,instructors,term,title,number,code,name
4640,157051210,{MWF},{10am-10:50am},"{""Mathematical Sciences 5200""}","{""Cai, H.""}",20W,Intermediate Programming,10B,COMPTNG,Program in Computing
2670135,183873201,{Varies},"{""""}","{""""}","{""Orellana, M.E.""}",20W,Research Apprenticeship in Education,196R,EDUC,Education
2119,145876208,{Varies},"{""""}","{""""}","{""Cameron, R.B.""}",20W,"Research Apprenticeship I in Microbiology, Immunology, and Molecular Genetics",196A,MIMG,"Microbiology, Immunology, and Molecular Genetics"
3232932,269889224,{Varies},"{""""}","{""""}","{""Plath, K.""}",20W,"Honors Research in Molecular, Cell, and Developmental Biology",198B,MCD BIO,"Molecular, Cell, and Developmental Biology"
3722,587581242,"{""Not scheduled""}","{""""}","{""""}","{""Sarrafzadeh, M.""}",20W,Research Seminar: Computer Science,298,COM SCI,Computer Science
3829,595576218,{Varies},"{""""}","{""""}","{""Sant, G.""}",20W,Seminar: Advanced Topics in Materials Science and Engineering,296,MAT SCI,Materials Science and Engineering
2312,387756200,{R},{6:30pm-9:20pm},"{""Mathematical Sciences 5233""}","{""Tramo, M.J."",""Rastogi, A.""}",20W,Auditory Neuroscience of Speech Perception and Vocal Communication,M176,PHYSCI,Physiological Science
2464,441552200,{TR},{5pm-6:50pm},"{""Public Affairs Building 2355""}","{""Torres-Gil, F.M."",""Villegas Rivera, F"",""Garcia-Perez, J."",""Garcia, S.""}",20W,Latino Social Policy,M142,PUB AFF,Public Affairs
2878,221289201,{W},{9am-11:50am},"{""Public Affairs Building 2317""}","{""Comuzzi, E.A."",""Hudson, P.J.""}",20W,Introduction to Historical Practice: Rich and Poor in Middle Ages,96W,HIST,History
4804,610360202,{Varies},"{""""}","{""""}","{""Carman, G.P.""}",20W,Current Topics in Mechanical Engineering,260,MECH&AE,Mechanical and Aerospace Engineering
2498,650139200,{TR},{1pm-2:50pm},"{""Off campus""}","{""Arnold, C.W.""}",20W,Programming Laboratory for Medical and Imaging Informatics II,223B,BIOENGR,Bioengineering
1690,719067204,{TR},{8am-9:15am},"{""Public Affairs Building 4357""}","{""Godoy, S.M.""}",20W,Human Behavior in Social Environment: Theoretical Perspectives in Social Work and Social Welfare II,211B,SOC WLF,Social Welfare
3399,663622200,{T},{6pm-8:50pm},"{""Physics and Astronomy Building 1749""}","{""Cha, M.""}",20W,Multivariate Statistical Analysis,411,STATS,Statistics
2995,844640201,{M},{12pm-2:50pm},"{""Public Health, School of 61235""}","{""Rimoin, A.W.""}",20W,Field Trials of Health Interventions in Low-Resource Settings,420,EPIDEM,Epidemiology
1798,263541200,{TR},{12:30pm-1:45pm},"{""Royce Hall 156""}","{""Lew, V.""}",20W,Practice of Statistical Consulting,140SL,STATS,Statistics
984,430193200,{M},{6pm-7:50pm},"{""Schoenberg Music Building 1420""}","{""Varimezova, T.T.""}",20W,World Music Specializations: Music of Balkans--Choir,68N,ETHNMUS,Ethnomusicology
2980,844600213,"{""Not scheduled""}","{""""}","{""""}","{""Carpenter, C.L.""}",20W,Field Studies in Epidemiology,400,EPIDEM,Epidemiology
2873,196170200,"{TR,W}","{3:30pm-4:45pm,5pm-8pm}","{""Bunche Hall 1209B"",""Rolfe Hall 1200""}","{""Mchugh, K.A.""}",20W,Introduction to Visual Culture,M50,ENGL,English
167,347869201,{Varies},"{""""}","{""""}","{""Desveaux, J.A.""}",20W,"CAPPP Washington, DC, Internships",M195DC,SOCIOL,Sociology
2516,356076205,{TR},{4pm-5:50pm},"{""Macgowan Hall 1350""}","{""Toltzis, J."",""Araiza, J.E.""}",20W,Acting Fundamentals,20,THEATER,Theater
330,210642203,{TR},{10am-1:50pm},"{""Engineering IV 43116""}","{""Ju, Y."",""Ko, D."",""Sadeghpour, A.""}",20W,Basic Mechanical and Aerospace Engineering Laboratory,157,MECH&AE,Mechanical and Aerospace Engineering
3354,319349200,{TR},{2pm-3:50pm},"{""Rolfe Hall 3126""}","{""Levy-Storms, L.F."",""Barragan, N.C.""}",20W,"Biomedical, Social, and Policy Frontiers in Human Aging",M108,SOC WLF,Social Welfare
2628,318025200,{MWF},{12pm-12:50pm},"{""Physics and Astronomy Building 1425""}","{""Rich, R.M.""}",20W,Physics for Life Sciences Majors: Mechanics and Energy,5A,PHYSICS,Physics
1090,298570200,{MW},{8am-9:50am},"{""La Kretz Hall 120""}","{""Chandler, S.H.""}",20W,Neural Mechanisms Controlling Movement,M145,NEUROSC,Neuroscience
1735,262328200,{MWF},{12pm-12:50pm},"{""Mathematical Sciences 5200""}","{""Ozel, E.""}",20W,History of Mathematics,106,MATH,Mathematics
3332,514607208,{M},{12:30pm-1:50pm},"{""Off campus""}","{""Ozel, G.""}",20W,Research Studio,403B,ARCH&UD,Architecture and Urban Design
1823231,269896201,{Varies},"{""""}","{""""}","{""Lazazzera, B.A.""}",20W,"Directed Research in Molecular, Cell, and Developmental Biology",199B,MCD BIO,"Molecular, Cell, and Developmental Biology"
3149,186286250,{M},{9am-11:50am},"{""Boelter Hall 2808""}","{""Schmidt, J.J.""}",20W,Introduction to Engineering Design: 3D Pharmaceuticals,96A,ENGR,Engineering
2495,128534200,{TR},{9:30am-10:45am},"{""Kinsey Science Teaching Pavilion 1200B""}","{""Bianchi, D.""}",20W,Introduction to Chemical Oceanography,M139,EE BIOL,Ecology and Evolutionary Biology
4254,431078200,{T},{4pm-5:50pm},"{""Schoenberg Music Building 1344""}","{""Lent, J.D.""}",20W,"History, Listening, and Survey of Piano Literature I: Baroque and Classical",30A,MUSC,Music
135,728361200,{F},{3:30pm-4:50pm},"{""Life Sciences 5826""}","{""Cheng, P.""}",20W,Proseminar: Cognitive Psychology,260B,PSYCH,Psychology
4484,545555205,"{""Not scheduled""}","{""""}","{""""}","{""Cheng, G.""}",20W,"Seminar: Research Topics in Microbiology, Immunology, and Molecular Genetics",296,MIMG,"Microbiology, Immunology, and Molecular Genetics"
4548,528007200,{MW},{10am-11:50am},"{""La Kretz Garden Pavilion 101""}","{""Pinter-Wollman, N."",""Jacobs, D.K.""}",20W,Ecology,200B,EE BIOL,Ecology and Evolutionary Biology
485,349660303,{T},{3:20pm-6:10pm},"{""Royce Hall 152""}","{""Guerrero, A.""}",20W,Topics in Spanish Linguistics: Spanish as Heritage Language in U.S.,160,SPAN,Spanish
4993,728306217,{Varies},"{""""}","{""""}","{""Lee, S.S.""}",20W,Research Methods,251A,PSYCH,Psychology
3902,356688200,{Varies},"{""""}","{""""}","{""Hackett, M.J."",""Vallejo, M.A.""}",20W,"Production Practice in Theater, Film, Video, and Digital Media",172,THEATER,Theater
2567733,328878220,{Varies},"{""""}","{""""}","{""Blank, I.""}",20W,Research Apprenticeship in Cognitive Science,196B,PSYCH,Psychology
4518,728577203,{M},{8am-8:50am},"{""Franz Hall C451""}","{""Blaisdell, A.P.""}",20W,Research Topics in Psychology,296A,PSYCH,Psychology
2375,184858201,"{""Not scheduled""}","{""To be arranged""}","{""""}","{""Nordby, J.C.""}",20W,Journal Club Seminars: Environment: Environmental Talks,193,ENVIRON,Environment
854,183810200,{M},{10am-11:50am},"{""Boelter Hall 5280""}","{""Patterson, J.""}",20W,Community Service Learning for Academic Achievement,185,EDUC,Education
3215574,405889204,{Varies},"{""""}","{""""}","{""Traweek, S.J.""}",20W,Honors Research in Gender Studies,198B,GENDER,Gender Studies
2970,187101200,{TR},{2pm-3:50pm},"{""Boelter Hall 2760""}","{""Eggert, P.R.""}",20W,Introduction to Computer Organization,33,COM SCI,Computer Science
3133,431593201,{Varies},"{""""}","{""""}","{""Kaplan, D.""}",20W,Advanced Instrumental Studio: Piano,160S,MUSC,Music
4291,583806200,{T},{8am-11:50am},"{""Moore Hall 1048""}","{""Wood, J.J.""}",20W,Personality Development and Education,M217C,EDUC,Education
4786,111522200,{TR},{2pm-3:15pm},"{""Haines Hall A25""}","{""Slyomovics, S.E.""}",20W,Visual Anthropology: Documentary Photography,135,ANTHRO,Anthropology
5133,660547208,{T},{4:10pm-7pm},"{""Cornell Hall D313""}","{""van Deloo, L.D.""}",20W,Special Topics in Management: Global Payments and Financial Technology Innovation,298D,MGMT,Management
3277,187848200,"{""Not scheduled""}","{""To be arranged""}","{""""}","{""Shaked, S.""}",20W,Introduction to Collaborative Learning Theory and Practice,192A,COM SCI,Computer Science
3045,123451200,{TR},{12:30pm-1:45pm},"{""Physics and Astronomy Building 2748""}","{""Morris, M.R.""}",20W,"Stellar Atmospheres, Interiors, and Evolution",127,ASTR,Astronomy
3912,607180200,{R},{2pm-4:50pm},"{""Public Affairs Building 5391""}","{""Storper, M.C.""}",20W,Theories of Regional Economic Development I,M230A,GEOG,Geography
1217,347706100,{TR},{2pm-3:15pm},"{""Moore Hall 100""}","{""Mcdonald, K.B.""}",20W,Sociology of Family,M174,SOCIOL,Sociology
2109,628247201,{T},{9am-12:30pm},"{""Education and Information Studies Building 111""}",{Gilliland-Swetland},20W,Digital Preservation,241,INF STD,Information Studies
4624,728267200,{T},{8am-11:50am},"{""Moore Hall 1048""}","{""Wood, J.J.""}",20W,Personality Development and Education,M245,PSYCH,Psychology
1808,173780200,"{TR,TR}","{10am-11:50am,10am-11:50am}","{""Kaufman Hall 208"",""Kaufman Hall 145""}","{""Williams, M.J."",""Raygoza, L.F.""}",20W,Dance for Camera,C180,DANCE,Dance
4637,128308200,{TR},{2pm-3:15pm},"{""La Kretz Hall 120""}","{""Kane, T.L.""}",20W,Marine Botany,101,EE BIOL,Ecology and Evolutionary Biology
4207,144829205,{TR},{8am-9:50am},"{""Bunche Hall 3157""}","{""Martinez, K.M.""}",20W,Special Courses in Chicana and Chicano Studies: Latino Working Families in U.S.,188,CHICANO,Chicana and Chicano Studies
2040,832302200,{M},{12:30pm-3:20pm},"{""Schoenberg Music Building 2449""}","{""Redmond, S.L.""}",20W,Seminar: Theoretical Topics: Musical Afterlives,250,MUSCLG,Musicology
1025,183822104,{R},{12pm-3:50pm},"{""Moore Hall 3140""}","{""Share, J.""}",20W,Variable Topics in Education: Introduction to Critical Media Literacy,187,EDUC,Education
2712646,142876211,{Varies},"{""""}","{""""}","{""Quinlan, M.E.""}",20W,Research Apprenticeship in Chemistry and Biochemistry,196A,CHEM,Chemistry and Biochemistry
5178,142117220,{R},{8am-8:50am},"{""Young Hall CS50""}","{""Casey, J.R.""}",20W,General and Organic Chemistry Laboratory I,14BL,CHEM,Chemistry and Biochemistry
4412,650594200,{R},{12pm-1pm},"{""Engineering V 2101""}","{""Gu, Z.""}",20W,Seminar: Bioengineering Topics,299,BIOENGR,Bioengineering
3343183,436837201,{Varies},"{""""}","{""""}","{""Woolsey, M.F.""}",20W,Honors Contracts,189HC,LGBTQS,"Lesbian, Gay, Bisexual, Transgender, and Queer Studies"
2257396,298888202,{Varies},"{""""}","{""""}","{""Cahill, C.M.""}",20W,Honors Research in Neuroscience,198B,NEUROSC,Neuroscience
4055,141640200,{MW},{2pm-4:50pm},"{""Broad Art Center 4230""}","{""Steinkamp, J.J."",""Abes, Z.""}",20W,Three-Dimensional Modeling and Motion,156,DESMA,Design / Media Arts
3166,221855201,{Varies},"{""""}","{""""}","{""Marino, K.M.""}",20W,Honors Research in History,198C,HIST,History
2449,839358200,{MW},{2pm-3:50pm},"{""Boelter Hall 5252""}","{""Itoh, T.""}",20W,Microwave and Millimeter Wave Circuits,261,EC ENGR,Electrical and Computer Engineering
1582,542469200,{F},{3:30pm-6:20pm},"{""Molecular Sciences Building 3440""}","{""Clubb, R.T.""}",20W,Biochemistry Research Seminar,268,CHEM,Chemistry and Biochemistry
2326,328057201,{T},{3pm-3:50pm},"{""Renee and David Kaplan Hall A66""}","{""Dunkel Schetter, C""}",20W,Joining Healthy Campus,19,PSYCH,Psychology
332,288318200,{TR},{8:30am-10:50am},"{""Public Affairs Building 1256""}","{""Kouloujian, H.""}",20W,Elementary Modern Western Armenian,101B,ARMENIA,Armenian
764,387750200,{MF},{3:30pm-4:45pm},"{""Dodd Hall 167""}","{""White, S.A.""}",20W,Why Fido Can't Speak: Biological Evolution of Language,175,PHYSCI,Physiological Science
934,260540200,{MW},{11am-12:15pm},"{""Broad Art Center 2100A""}","{""Klein, G.L.""}",20W,Corporate and Partnership Taxation,127B,MGMT,Management
302,262211220,{MWF},{11am-11:50am},"{""Franz Hall 1178""}","{""Willis, M.S.""}",20W,Calculus of Several Variables,32B,MATH,Mathematics
196,600693201,{Varies},"{""""}","{""""}","{""Stone, B.D.""}",20W,Supervised Teaching of Writing in Disciplines,495F,ENGCOMP,English Composition
3517,839594218,{Varies},"{""""}","{""""}","{""He, L.""}",20W,MS Project Seminar,299,EC ENGR,Electrical and Computer Engineering
2393154,327888201,{Varies},"{""""}","{""""}","{""Yarbrough, L.B.""}",20W,Honors Research in Religion,198,RELIGN,"Religion, Study of"
1606,260320201,{MW},{8am-9:15am},"{""Broad Art Center 2100A""}","{""Klein, G.L.""}",20W,Business Law,108,MGMT,Management
2407,324141200,{TR},{9:30am-10:45am},"{""Haines Hall 39""}","{""Thies, M.F.""}",20W,Introduction to Comparative Politics,50,POL SCI,Political Science
2952220,312888201,{Varies},"{""""}","{""""}","{""Hieronymi, P.""}",20W,Honors Research in Philosophy,198A,PHILOS,Philosophy
1990745,103057201,{W},{4pm-4:50pm},"{""Haines Hall A74""}","{""Chazenbalk, G.D.""}",20W,UCLA Centennial Initiative: History and Biology of Stem Cells,19,OBGYN,Obstetrics and Gynecology
4112,610360227,{Varies},"{""""}","{""""}","{""Mosleh, A.""}",20W,Current Topics in Mechanical Engineering,260,MECH&AE,Mechanical and Aerospace Engineering
3513838,118888202,{Varies},"{""""}","{""""}","{""Nair, S.E.""}",20W,Honors Research in Art History,198A,ART HIS,Art History
1108,528577205,"{""Not scheduled""}","{""""}","{""""}","{""Garud, N.""}",20W,Seminar: Ecology and Evolutionary Biology,296,EE BIOL,Ecology and Evolutionary Biology
1384,347897200,{M},{12pm-2:50pm},"{""Royce Hall 148""}","{""Hernandez-Leon, R.""}",20W,Variable Topics Research Seminars: Sociology: Mexico-U.S. Migration: Mexican Perspectives,191V,SOCIOL,Sociology
1862,556499201,{T},{2pm-4:50pm},"{""Renee and David Kaplan Hall 348""}","{""Bosch, S.F.""}",20W,Contemporary Theories of Criticism: Literary Networks,290,COM LIT,Comparative Literature
3062,022894221,{Varies},"{""""}","{""""}","{""Yu, W.""}",20W,Directed Individual Research in Global Studies,199A,GLBL ST,Global Studies
1708,269528200,{TR},{9:30am-10:45am},"{""Mathematical Sciences 5200""}","{""Rigueur, D.""}",20W,Developmental Biology,138,MCD BIO,"Molecular, Cell, and Developmental Biology"
1701,237009203,"{TR,Varies}","{11am-12:15pm,""""}","{""Royce Hall 152"",""""}","{""Bjekovic, N."",""Lavagnino, C.G.""}",20W,Elementary Italian--Continued,2,ITALIAN,Italian
101,128588200,"{""Not scheduled""}","{""""}","{""""}","{""Fong, P.M.""}",20W,Biology of Marine Plants,148,EE BIOL,Ecology and Evolutionary Biology
2097,441744200,{W},{9am-11:50am},"{""Public Affairs Building 2343""}","{""Anheier, H.K.""}",20W,"Cultural Policy and Cultural Diplomacy: Soft Power, Creative Economy, Innovation, and Arts",174,PUB AFF,Public Affairs
5290,728601200,{Varies},"{""""}","{""""}","{""Yee-Bradbury, C.M.""}",20W,Fieldwork in Clinical Psychology,401,PSYCH,Psychology
635,657010200,{T},{9am-11:50am},"{""Bunche Hall 2174""}","{""Tao, H.""}",20W,Research Methods in East Asian Linguistics,200,ASIAN,Asian
2988,111887100,{TR},{9:30am-10:45am},"{""Fowler Museum at UCLA A139""}","{""Yan, Y.""}",20W,Ideology and Social Change in Contemporary China,163P,ANTHRO,Anthropology
4918,142744200,{TR},{9am-9:50am},"{""Young Hall 1044""}","{""Spokoyny, A.M.""}",20W,Inorganic and Metalorganic Laboratory Methods,C174,CHEM,Chemistry and Biochemistry
2686,719611205,{MWF},{8am-4:50pm},"{""""}","{""Brinderson, L.A.""}",20W,Advanced Practicum: Social Work,402B,SOC WLF,Social Welfare
4829,638054210,"{W,T}","{10am-12:50pm,5pm-7:50pm}","{""Melnitz Hall 2586B"",""Melnitz Hall 2586B""}","{""Brook, V.M.""}",20W,Seminar: Documentary Film,209A,FILM TV,Film and Television
1555,528577208,"{""Not scheduled""}","{""""}","{""""}","{""Fong, P.M.""}",20W,Seminar: Ecology and Evolutionary Biology,296,EE BIOL,Ecology and Evolutionary Biology
3815,121121200,{MW},{10am-11:50am},"{""Perloff Hall 1102""}","{""Tran, K.N.""}",20W,Asian American Movement,40,ASIA AM,Asian American Studies
5367,831660200,{Varies},"{""""}","{""""}","{""Yates, P.F.""}",20W,Graduate Instrumental Studio: Classical Guitar,460P,MUSC,Music
650,439361103,{F},{12pm-3:50pm},"{""Engineering IV 18132J""}","{""Mesghali, F."",""Chen, H.""}",20W,Circuit Measurements Laboratory,110L,EC ENGR,Electrical and Computer Engineering
2778,547138201,{MW},{2pm-3:50pm},"{""Boelter Hall 5273""}","{""Zimmaro, P.""}",20W,Slope Stability and Earth Retention Systems,223,C&EE,Civil and Environmental Engineering
3410,186799200,{MW},{8am-9:50am},"{""Boelter Hall 3400""}","{""Weltman, G."",""Browne, D.G.""}",20W,Engineering and Society,183EW,ENGR,Engineering
4833,222035201,{TR},{9:30am-10:50am},"{""Haines Hall A20""}","{""Samuelson, M.G.""}",20W,Creating Your Roadmap,50,HNRS,Honors Collegium
2280141,128886204,{Varies},"{""""}","{""""}","{""Sack, L.""}",20W,Honors Research in Ecology and Evolutionary Biology,198B,EE BIOL,Ecology and Evolutionary Biology
4827,210540200,{MW},{10am-11:50am},"{""Boelter Hall 9436""}","{""Gupta, V.""}",20W,Introduction to Biomechanics,CM140,MECH&AE,Mechanical and Aerospace Engineering
4148,128445200,"{""Not scheduled""}","{""""}","{""""}","{""Blumstein, D.T.""}",20W,Field Ecology,124A,EE BIOL,Ecology and Evolutionary Biology
2187,253002300,{MW},{12:30pm-1:45pm},"{""Haines Hall 39""}","{""Sportiche, D.L.""}",20W,Introduction to Study of Language,1,LING,Linguistics
2912,662561200,{MF},{4pm-5:50pm},"{""Mathematical Sciences 5117""}","{""Hida, H.""}",20W,Research Seminar: Number Theory,296B,MATH,Mathematics
1692,194099201,{TR},{9:30am-10:45am},"{""Renee and David Kaplan Hall A66""}","{""Steinberg, S.K.""}",20W,"English Composition, Rhetoric, and Language",3,ENGCOMP,English Composition
2857,528582204,{M},{2pm-3:20pm},"{""Bunche Hall 2121""}","{""van Valkenburgh, B""}",20W,Selected Topics in Ecology and Evolutionary Biology: Seminar 4  ,297,EE BIOL,Ecology and Evolutionary Biology
2537217,328895209,{Varies},"{""""}","{""""}","{""Karlsgodt, K.H.""}",20W,Senior Project in Psychology,199A,PSYCH,Psychology
3268,840422201,{W},{3pm-5:50pm},{TBA},"{""Upchurch, D.M.""}",20W,Foundations of Community Health Sciences,270A,COM HLT,Community Health Sciences
2457,747569210,"{""Not scheduled""}","{""""}","{""""}","{""Brown, K.L."",""Guhin, J.J.""}",20W,Working Group in Sociology,295,SOCIOL,Sociology
1716,196113210,{TR},{8am-9:50am},"{""Mathematical Sciences 7608""}","{""Acosta, A.L."",""Goyal, Y.""}",20W,Critical Reading and Writing,4W,ENGL,English
3986,728577213,{T},{1pm-2:20pm},"{""Life Sciences 5818""}","{""Dunkel Schetter, C""}",20W,Research Topics in Psychology,296A,PSYCH,Psychology
5108,747219100,{M},{9am-11:50am},"{""Dodd Hall 154""}","{""Menjivar, T.""}",20W,International Migration,M236B,SOCIOL,Sociology
2433,728445200,{T},{2pm-3:50pm},"{""Franz Hall 2227""}","{""Tuohy, D.""}",20W,Professional and Ethical Issues in Clinical Psychology,273B,PSYCH,Psychology
4737,405812200,{MW},{10am-11:50am},"{""Public Affairs Building 1256""}","{""Mithlo, N.M.""}",20W,Special Topics in American Indian and Gender Studies: Indigenous Others and Gaze,M185A,GENDER,Gender Studies
2270378,328878211,{Varies},"{""""}","{""""}","{""Grammer, J.K.""}",20W,Research Apprenticeship in Cognitive Science,196B,PSYCH,Psychology
500,183876202,{Varies},"{""""}","{""""}","{""Chung, G.K.""}",20W,Instructional Apprenticeship in Teaching and Learning at UCLA Lab School,196C,EDUC,Education
1329,142864209,{Varies},"{""""}","{""""}","{""Courey, A.J.""}",20W,Research Group Seminars: Chemistry and Biochemistry,194,CHEM,Chemistry and Biochemistry
2173916,298894204,{Varies},"{""""}","{""""}","{""Nathanson, D.A.""}",20W,Directed Research in Neuroscience,199B,NEUROSC,Neuroscience
1461,149371201,{TR},{2pm-3:15pm},"{""Dodd Hall 162""}","{""Kirkland, N.B.""}",20W,Study of Greek Prose,110,GREEK,Greek
